url,domain_name,ip,dport,country,having_ip_address,hostname_length,count_dir,count-www,fd_length,url_length,abnormal_url,count-http,count-letters,tld-length,count.,count-digits,count-,count=,count-https,sus_url,count?,count%,short_url,count@,count_embed_domain,malicous
http://117.221.121.166:36681/Mozi.a,117.221.121.166,117.221.121.166,36681,IN,True,15,1,0,6,35,1,1,9,-1,4,17,0,0,0,0,0,0,0,0,0,True
http://117.195.94.194:44987/Mozi.a,117.195.94.194,117.195.94.194,44987,IN,True,14,1,0,6,34,1,1,9,-1,4,16,0,0,0,0,0,0,0,0,0,True
http://117.26.208.26:47460/Mozi.m,117.26.208.26,117.26.208.26,47460,CN,True,13,1,0,6,33,1,1,9,-1,4,15,0,0,0,0,0,0,0,0,0,True
http://163.204.210.178:38939/Mozi.m,163.204.210.178,163.204.210.178,38939,CN,True,15,1,0,6,35,1,1,9,-1,4,17,0,0,0,0,0,0,0,0,0,True
http://115.63.9.121:44934/Mozi.m,115.63.9.121,115.63.9.121,44934,CN,True,12,1,0,6,32,1,1,9,-1,4,14,0,0,0,0,0,0,0,0,0,True
http://117.253.149.228:51155/Mozi.m,117.253.149.228,117.253.149.228,51155,IN,True,15,1,0,6,35,1,1,9,-1,4,17,0,0,0,0,0,0,0,0,0,True
http://117.194.155.8:57222/mozi.m,117.194.155.8,117.194.155.8,57222,IN,True,13,1,0,6,33,1,1,9,-1,4,15,0,0,0,0,0,0,0,0,0,True
http://42.224.105.174:33416/Mozi.m,42.224.105.174,42.224.105.174,33416,CN,True,14,1,0,6,34,1,1,9,-1,4,16,0,0,0,0,0,0,0,0,0,True
http://42.225.1.30:44921/Mozi.m,42.225.1.30,42.225.1.30,44921,CN,True,11,1,0,6,31,1,1,9,-1,4,13,0,0,0,0,0,0,0,0,0,True
http://117.216.2.163:47434/Mozi.m,117.216.2.163,117.216.2.163,47434,IN,True,13,1,0,6,33,1,1,9,-1,4,15,0,0,0,0,0,0,0,0,0,True
http://115.58.133.45:36562/Mozi.m,115.58.133.45,115.58.133.45,36562,CN,True,13,1,0,6,33,1,1,9,-1,4,15,0,0,0,0,0,0,0,0,0,True
http://182.126.108.126:34247/Mozi.m,182.126.108.126,182.126.108.126,34247,CN,True,15,1,0,6,35,1,1,9,-1,4,17,0,0,0,0,0,0,0,0,0,True
http://115.50.133.48:37487/Mozi.a,115.50.133.48,115.50.133.48,37487,CN,True,13,1,0,6,33,1,1,9,-1,4,15,0,0,0,0,0,0,0,0,0,True
http://190.180.153.20:41242/bin.sh,190.180.153.20,190.180.153.20,41242,AR,True,14,1,0,6,34,1,1,9,-1,4,16,0,0,0,0,0,0,0,0,0,True
http://110.182.106.214:18773/.i,110.182.106.214,110.182.106.214,18773,CN,True,15,1,0,2,31,1,1,5,-1,4,17,0,0,0,0,0,0,0,0,0,True
http://39.86.81.239:54672/i,39.86.81.239,39.86.81.239,54672,CN,True,12,1,0,1,27,1,1,5,-1,3,14,0,0,0,0,0,0,0,0,0,True
http://61.3.147.241:46560/Mozi.m,61.3.147.241,61.3.147.241,46560,IN,True,12,1,0,6,32,1,1,9,-1,4,14,0,0,0,0,0,0,0,0,0,True
http://117.212.174.235:37630/Mozi.m,117.212.174.235,117.212.174.235,37630,IN,True,15,1,0,6,35,1,1,9,-1,4,17,0,0,0,0,0,0,0,0,0,True
http://115.48.192.39:56053/Mozi.m,115.48.192.39,115.48.192.39,56053,CN,True,13,1,0,6,33,1,1,9,-1,4,15,0,0,0,0,0,0,0,0,0,True
http://110.231.158.255:37900/bin.sh,110.231.158.255,110.231.158.255,37900,CN,True,15,1,0,6,35,1,1,9,-1,4,17,0,0,0,0,0,0,0,0,0,True
http://125.44.8.45:33991/i,125.44.8.45,125.44.8.45,33991,CN,True,11,1,0,1,26,1,1,5,-1,3,13,0,0,0,0,0,0,0,0,0,True
http://91.80.135.112:54230/Mozi.m,91.80.135.112,91.80.135.112,54230,IT,True,13,1,0,6,33,1,1,9,-1,4,15,0,0,0,0,0,0,0,0,0,True
http://182.124.194.122:48002/i,182.124.194.122,182.124.194.122,48002,CN,True,15,1,0,1,30,1,1,5,-1,3,17,0,0,0,0,0,0,0,0,0,True
http://42.228.66.239:38702/i,42.228.66.239,42.228.66.239,38702,CN,True,13,1,0,1,28,1,1,5,-1,3,15,0,0,0,0,0,0,0,0,0,True
http://221.0.122.189:34352/Mozi.m,221.0.122.189,221.0.122.189,34352,CN,True,13,1,0,6,33,1,1,9,-1,4,15,0,0,0,0,0,0,0,0,0,True
http://115.62.143.142:48635/i,115.62.143.142,115.62.143.142,48635,CN,True,14,1,0,1,29,1,1,5,-1,3,16,0,0,0,0,0,0,0,0,0,True
http://www.kathrynpaige.com/mp3studios_91.exe,www.kathrynpaige.com,23.160.193.16,80,US,False,20,1,1,17,45,1,1,34,3,3,3,0,0,0,0,0,0,0,0,0,True
http://221.15.251.13:40710/Mozi.a,221.15.251.13,221.15.251.13,40710,CN,True,13,1,0,6,33,1,1,9,-1,4,15,0,0,0,0,0,0,0,0,0,True
http://117.255.26.237:36055/Mozi.m,117.255.26.237,117.255.26.237,36055,IN,True,14,1,0,6,34,1,1,9,-1,4,16,0,0,0,0,0,0,0,0,0,True
http://117.223.82.234:60439/Mozi.m,117.223.82.234,117.223.82.234,60439,IN,True,14,1,0,6,34,1,1,9,-1,4,16,0,0,0,0,0,0,0,0,0,True
http://117.221.124.13:46010/Mozi.a,117.221.124.13,117.221.124.13,46010,IN,True,14,1,0,6,34,1,1,9,-1,4,16,0,0,0,0,0,0,0,0,0,True
http://120.87.59.238:39715/Mozi.m,120.87.59.238,120.87.59.238,39715,CN,True,13,1,0,6,33,1,1,9,-1,4,15,0,0,0,0,0,0,0,0,0,True
http://115.221.12.56:57163/Mozi.m,115.221.12.56,115.221.12.56,57163,CN,True,13,1,0,6,33,1,1,9,-1,4,15,0,0,0,0,0,0,0,0,0,True
http://117.196.55.236:40134/Mozi.m,117.196.55.236,117.196.55.236,40134,IN,True,14,1,0,6,34,1,1,9,-1,4,16,0,0,0,0,0,0,0,0,0,True
http://110.182.124.51:39329/Mozi.m,110.182.124.51,110.182.124.51,39329,CN,True,14,1,0,6,34,1,1,9,-1,4,16,0,0,0,0,0,0,0,0,0,True
http://123.14.84.168:37936/Mozi.m,123.14.84.168,123.14.84.168,37936,CN,True,13,1,0,6,33,1,1,9,-1,4,15,0,0,0,0,0,0,0,0,0,True
http://103.41.39.14:49718/Mozi.m,103.41.39.14,103.41.39.14,49718,IN,True,12,1,0,6,32,1,1,9,-1,4,14,0,0,0,0,0,0,0,0,0,True
http://117.193.118.77:57667/Mozi.m,117.193.118.77,117.193.118.77,57667,IN,True,14,1,0,6,34,1,1,9,-1,4,16,0,0,0,0,0,0,0,0,0,True
http://117.196.60.118:33805/Mozi.m,117.196.60.118,117.196.60.118,33805,IN,True,14,1,0,6,34,1,1,9,-1,4,16,0,0,0,0,0,0,0,0,0,True
http://117.221.124.122:52925/Mozi.m,117.221.124.122,117.221.124.122,52925,IN,True,15,1,0,6,35,1,1,9,-1,4,17,0,0,0,0,0,0,0,0,0,True
http://101.0.42.144:55037/mozi.m,101.0.42.144,101.0.42.144,55037,IN,True,12,1,0,6,32,1,1,9,-1,4,14,0,0,0,0,0,0,0,0,0,True
http://42.228.66.239:38702/bin.sh,42.228.66.239,42.228.66.239,38702,CN,True,13,1,0,6,33,1,1,9,-1,4,15,0,0,0,0,0,0,0,0,0,True
http://182.121.82.36:56050/bin.sh,182.121.82.36,182.121.82.36,56050,CN,True,13,1,0,6,33,1,1,9,-1,4,15,0,0,0,0,0,0,0,0,0,True
http://39.86.81.239:54672/bin.sh,39.86.81.239,39.86.81.239,54672,CN,True,12,1,0,6,32,1,1,9,-1,4,14,0,0,0,0,0,0,0,0,0,True
http://117.0.101.194:33476/bin.sh,117.0.101.194,117.0.101.194,33476,VN,True,13,1,0,6,33,1,1,9,-1,4,15,0,0,0,0,0,0,0,0,0,True
http://27.43.122.237:52051/Mozi.m,27.43.122.237,27.43.122.237,52051,CN,True,13,1,0,6,33,1,1,9,-1,4,15,0,0,0,0,0,0,0,0,0,True
http://61.3.180.68:60903/Mozi.m,61.3.180.68,61.3.180.68,60903,IN,True,11,1,0,6,31,1,1,9,-1,4,13,0,0,0,0,0,0,0,0,0,True
http://163.179.172.185:44103/Mozi.m,163.179.172.185,163.179.172.185,44103,CN,True,15,1,0,6,35,1,1,9,-1,4,17,0,0,0,0,0,0,0,0,0,True
http://125.44.8.45:33991/bin.sh,125.44.8.45,125.44.8.45,33991,CN,True,11,1,0,6,31,1,1,9,-1,4,13,0,0,0,0,0,0,0,0,0,True
http://182.121.248.147:59940/bin.sh,182.121.248.147,182.121.248.147,59940,CN,True,15,1,0,6,35,1,1,9,-1,4,17,0,0,0,0,0,0,0,0,0,True
http://182.127.60.212:42061/mozi.a,182.127.60.212,182.127.60.212,42061,CN,True,14,1,0,6,34,1,1,9,-1,4,16,0,0,0,0,0,0,0,0,0,True
http://183.188.180.135:48202/bin.sh,183.188.180.135,183.188.180.135,48202,CN,True,15,1,0,6,35,1,1,9,-1,4,17,0,0,0,0,0,0,0,0,0,True
http://62.0.25.115:44162/Mozi.a,62.0.25.115,62.0.25.115,44162,IL,True,11,1,0,6,31,1,1,9,-1,4,13,0,0,0,0,0,0,0,0,0,True
http://117.199.15.130:37285/Mozi.m,117.199.15.130,117.199.15.130,37285,IN,True,14,1,0,6,34,1,1,9,-1,4,16,0,0,0,0,0,0,0,0,0,True
http://185.186.136.38:35956/i,185.186.136.38,185.186.136.38,35956,BG,True,14,1,0,1,29,1,1,5,-1,3,16,0,0,0,0,0,0,0,0,0,True
http://58.208.131.98:51993/i,58.208.131.98,58.208.131.98,51993,CN,True,13,1,0,1,28,1,1,5,-1,3,15,0,0,0,0,0,0,0,0,0,True
http://115.58.91.199:41632/i,115.58.91.199,115.58.91.199,41632,CN,True,13,1,0,1,28,1,1,5,-1,3,15,0,0,0,0,0,0,0,0,0,True
http://42.226.212.79:58293/Mozi.m,42.226.212.79,42.226.212.79,58293,CN,True,13,1,0,6,33,1,1,9,-1,4,15,0,0,0,0,0,0,0,0,0,True
http://182.124.194.122:48002/bin.sh,182.124.194.122,182.124.194.122,48002,CN,True,15,1,0,6,35,1,1,9,-1,4,17,0,0,0,0,0,0,0,0,0,True
http://106.116.18.69:42204/Mozi.m,106.116.18.69,106.116.18.69,42204,CN,True,13,1,0,6,33,1,1,9,-1,4,15,0,0,0,0,0,0,0,0,0,True
http://182.122.222.72:54523/Mozi.m,182.122.222.72,182.122.222.72,54523,CN,True,14,1,0,6,34,1,1,9,-1,4,16,0,0,0,0,0,0,0,0,0,True
http://115.54.240.13:46290/Mozi.m,115.54.240.13,115.54.240.13,46290,CN,True,13,1,0,6,33,1,1,9,-1,4,15,0,0,0,0,0,0,0,0,0,True
http://27.6.205.164:37583/i,27.6.205.164,27.6.205.164,37583,IN,True,12,1,0,1,27,1,1,5,-1,3,14,0,0,0,0,0,0,0,0,0,True
http://59.92.171.202:43772/i,59.92.171.202,59.92.171.202,43772,IN,True,13,1,0,1,28,1,1,5,-1,3,15,0,0,0,0,0,0,0,0,0,True
http://117.214.220.36:49145/mozi.m,117.214.220.36,117.214.220.36,49145,IN,True,14,1,0,6,34,1,1,9,-1,4,16,0,0,0,0,0,0,0,0,0,True
http://200.53.86.21:37820/bin.sh,200.53.86.21,200.53.86.21,37820,BR,True,12,1,0,6,32,1,1,9,-1,4,14,0,0,0,0,0,0,0,0,0,True
http://27.45.34.68:57101/Mozi.m,27.45.34.68,27.45.34.68,57101,CN,True,11,1,0,6,31,1,1,9,-1,4,13,0,0,0,0,0,0,0,0,0,True
http://221.14.226.107:41815/Mozi.a,221.14.226.107,221.14.226.107,41815,CN,True,14,1,0,6,34,1,1,9,-1,4,16,0,0,0,0,0,0,0,0,0,True
http://42.233.109.189:55047/Mozi.m,42.233.109.189,42.233.109.189,55047,CN,True,14,1,0,6,34,1,1,9,-1,4,16,0,0,0,0,0,0,0,0,0,True
http://117.213.5.131:58117/Mozi.m,117.213.5.131,117.213.5.131,58117,IN,True,13,1,0,6,33,1,1,9,-1,4,15,0,0,0,0,0,0,0,0,0,True
http://117.199.11.171:50557/Mozi.m,117.199.11.171,117.199.11.171,50557,IN,True,14,1,0,6,34,1,1,9,-1,4,16,0,0,0,0,0,0,0,0,0,True
http://163.142.101.238:48797/Mozi.a,163.142.101.238,163.142.101.238,48797,CN,True,15,1,0,6,35,1,1,9,-1,4,17,0,0,0,0,0,0,0,0,0,True
http://182.121.50.231:41854/Mozi.m,182.121.50.231,182.121.50.231,41854,CN,True,14,1,0,6,34,1,1,9,-1,4,16,0,0,0,0,0,0,0,0,0,True
http://120.57.219.18:34188/Mozi.m,120.57.219.18,120.57.219.18,34188,IN,True,13,1,0,6,33,1,1,9,-1,4,15,0,0,0,0,0,0,0,0,0,True
http://59.92.70.133:35829/i,59.92.70.133,59.92.70.133,35829,IN,True,12,1,0,1,27,1,1,5,-1,3,14,0,0,0,0,0,0,0,0,0,True
http://125.43.247.88:59829/Mozi.m,125.43.247.88,125.43.247.88,59829,CN,True,13,1,0,6,33,1,1,9,-1,4,15,0,0,0,0,0,0,0,0,0,True
http://223.154.81.31:38751/Mozi.a,223.154.81.31,223.154.81.31,38751,CN,True,13,1,0,6,33,1,1,9,-1,4,15,0,0,0,0,0,0,0,0,0,True
http://219.155.192.187:60124/Mozi.m,219.155.192.187,219.155.192.187,60124,CN,True,15,1,0,6,35,1,1,9,-1,4,17,0,0,0,0,0,0,0,0,0,True
http://171.81.121.230:50427/bin.sh,171.81.121.230,171.81.121.230,50427,CN,True,14,1,0,6,34,1,1,9,-1,4,16,0,0,0,0,0,0,0,0,0,True
http://123.4.72.92:35679/Mozi.m,123.4.72.92,123.4.72.92,35679,CN,True,11,1,0,6,31,1,1,9,-1,4,13,0,0,0,0,0,0,0,0,0,True
http://163.204.212.149:40886/Mozi.m,163.204.212.149,163.204.212.149,40886,CN,True,15,1,0,6,35,1,1,9,-1,4,17,0,0,0,0,0,0,0,0,0,True
http://117.194.163.192:34861/Mozi.m,117.194.163.192,117.194.163.192,34861,IN,True,15,1,0,6,35,1,1,9,-1,4,17,0,0,0,0,0,0,0,0,0,True
http://163.179.164.91:35052/Mozi.a,163.179.164.91,163.179.164.91,35052,CN,True,14,1,0,6,34,1,1,9,-1,4,16,0,0,0,0,0,0,0,0,0,True
http://219.155.235.185:43327/i,219.155.235.185,219.155.235.185,43327,CN,True,15,1,0,1,30,1,1,5,-1,3,17,0,0,0,0,0,0,0,0,0,True
http://27.45.33.174:51410/Mozi.a,27.45.33.174,27.45.33.174,51410,CN,True,12,1,0,6,32,1,1,9,-1,4,14,0,0,0,0,0,0,0,0,0,True
http://45.201.189.9:58871/Mozi.m,45.201.189.9,45.201.189.9,58871,KH,True,12,1,0,6,32,1,1,9,-1,4,14,0,0,0,0,0,0,0,0,0,True
http://117.208.232.61:40121/Mozi.m,117.208.232.61,117.208.232.61,40121,IN,True,14,1,0,6,34,1,1,9,-1,4,16,0,0,0,0,0,0,0,0,0,True
http://117.216.6.79:45419/Mozi.m,117.216.6.79,117.216.6.79,45419,IN,True,12,1,0,6,32,1,1,9,-1,4,14,0,0,0,0,0,0,0,0,0,True
http://115.59.118.129:38990/Mozi.m,115.59.118.129,115.59.118.129,38990,CN,True,14,1,0,6,34,1,1,9,-1,4,16,0,0,0,0,0,0,0,0,0,True
http://219.155.20.163:51771/i,219.155.20.163,219.155.20.163,51771,CN,True,14,1,0,1,29,1,1,5,-1,3,16,0,0,0,0,0,0,0,0,0,True
http://219.155.235.185:43327/bin.sh,219.155.235.185,219.155.235.185,43327,CN,True,15,1,0,6,35,1,1,9,-1,4,17,0,0,0,0,0,0,0,0,0,True
http://42.227.222.0:53555/i,42.227.222.0,42.227.222.0,53555,CN,True,12,1,0,1,27,1,1,5,-1,3,14,0,0,0,0,0,0,0,0,0,True
http://27.43.116.89:45267/Mozi.m,27.43.116.89,27.43.116.89,45267,CN,True,12,1,0,6,32,1,1,9,-1,4,14,0,0,0,0,0,0,0,0,0,True
http://27.43.119.174:36993/Mozi.m,27.43.119.174,27.43.119.174,36993,CN,True,13,1,0,6,33,1,1,9,-1,4,15,0,0,0,0,0,0,0,0,0,True
http://58.253.9.122:48119/Mozi.m,58.253.9.122,58.253.9.122,48119,CN,True,12,1,0,6,32,1,1,9,-1,4,14,0,0,0,0,0,0,0,0,0,True
http://59.92.171.147:43339/Mozi.m,59.92.171.147,59.92.171.147,43339,IN,True,13,1,0,6,33,1,1,9,-1,4,15,0,0,0,0,0,0,0,0,0,True
http://27.45.35.59:35820/Mozi.m,27.45.35.59,27.45.35.59,35820,CN,True,11,1,0,6,31,1,1,9,-1,4,13,0,0,0,0,0,0,0,0,0,True
http://221.235.138.64:49390/Mozi.a,221.235.138.64,221.235.138.64,49390,CN,True,14,1,0,6,34,1,1,9,-1,4,16,0,0,0,0,0,0,0,0,0,True
http://221.1.247.131:55205/Mozi.m,221.1.247.131,221.1.247.131,55205,CN,True,13,1,0,6,33,1,1,9,-1,4,15,0,0,0,0,0,0,0,0,0,True
http://222.185.196.110:41086/Mozi.m,222.185.196.110,222.185.196.110,41086,CN,True,15,1,0,6,35,1,1,9,-1,4,17,0,0,0,0,0,0,0,0,0,True
http://171.40.9.216:48200/Mozi.m,171.40.9.216,171.40.9.216,48200,CN,True,12,1,0,6,32,1,1,9,-1,4,14,0,0,0,0,0,0,0,0,0,True
http://42.235.71.151:36408/i,42.235.71.151,42.235.71.151,36408,CN,True,13,1,0,1,28,1,1,5,-1,3,15,0,0,0,0,0,0,0,0,0,True
http://151.232.193.235:40937/Mozi.m,151.232.193.235,151.232.193.235,40937,IR,True,15,1,0,6,35,1,1,9,-1,4,17,0,0,0,0,0,0,0,0,0,True
http://117.213.43.85:50851/Mozi.m,117.213.43.85,117.213.43.85,50851,IN,True,13,1,0,6,33,1,1,9,-1,4,15,0,0,0,0,0,0,0,0,0,True
http://117.215.247.144:40768/Mozi.m,117.215.247.144,117.215.247.144,40768,IN,True,15,1,0,6,35,1,1,9,-1,4,17,0,0,0,0,0,0,0,0,0,True
http://219.157.56.206:42417/i,219.157.56.206,219.157.56.206,42417,CN,True,14,1,0,1,29,1,1,5,-1,3,16,0,0,0,0,0,0,0,0,0,True
http://113.116.247.36:46479/i,113.116.247.36,113.116.247.36,46479,CN,True,14,1,0,1,29,1,1,5,-1,3,16,0,0,0,0,0,0,0,0,0,True
https://gitlab.com/soft55/soft/-/raw/main/SurfsharkVPN-10_11.zip,gitlab.com,172.65.251.78,80,US,False,10,6,0,6,64,1,1,44,3,2,6,2,0,1,0,0,0,0,0,0,True
https://gitlab.com/soft55/soft/-/raw/main/ExpressVPN-10_11.zip,gitlab.com,172.65.251.78,80,US,False,10,6,0,6,62,1,1,42,3,2,6,2,0,1,0,0,0,0,0,0,True
https://onedrive.live.com/download?cid=180484F7E1F17CA4&resid=180484F7E1F17CA4%21142&authkey=AOJUdhaYWICc-B0,onedrive.live.com,13.107.42.13,80,US,False,17,1,0,8,108,1,1,66,3,2,28,1,3,1,0,1,1,0,0,0,True
https://gitlab.com/soft55/soft/-/raw/main/NordVPN-10_11.zip,gitlab.com,172.65.251.78,80,US,False,10,6,0,6,59,1,1,39,3,2,6,2,0,1,0,0,0,0,0,0,True
https://gitlab.com/soft55/soft/-/raw/main/AtlasVPN-10_11.zip,gitlab.com,172.65.251.78,80,US,False,10,6,0,6,60,1,1,40,3,2,6,2,0,1,0,0,0,0,0,0,True
https://cdn.discordapp.com/attachments/1056653164088139817/1056653940437045278/lieodocemp.exe,cdn.discordapp.com,162.159.129.233,80,US,False,18,4,0,11,93,1,1,45,3,3,38,0,0,1,0,0,0,0,0,0,True
https://gitlab.com/soft55/soft/-/raw/main/ProtonVPN-10_11.zip,gitlab.com,172.65.251.78,80,US,False,10,6,0,6,61,1,1,41,3,2,6,2,0,1,0,0,0,0,0,0,True
https://cdn.discordapp.com/attachments/1056653164088139817/1056653817669767198/lcomplcmpo.exe,cdn.discordapp.com,162.159.130.233,80,US,False,18,4,0,11,93,1,1,45,3,3,38,0,0,1,0,0,0,0,0,0,True
https://bitbucket.org/dask22/32/downloads/ROBLOX_HACK.rar,bitbucket.org,104.192.141.1,80,US,False,13,4,0,6,57,1,1,43,3,2,4,0,0,1,0,0,0,0,0,0,True
https://cdn.discordapp.com/attachments/1056653164088139817/1056653881821630544/WindowsDefenderSmarttScreen.exe,cdn.discordapp.com,162.159.133.233,80,US,False,18,4,0,11,110,1,1,62,3,3,38,0,0,1,0,0,0,0,0,0,True
https://raw.githubusercontent.com/CheatDeveloperChinese/Game-Vone-Dll-Injector-Bypass-EAC-BE/main/Vone%20Dll%20Injector/SimpleDllInjector/Dll%20Injector%E2%80%AEnls..scr,raw.githubusercontent.com,185.199.110.133,80,US,False,25,6,0,21,169,1,1,135,21,4,9,6,0,1,0,0,6,1,0,0,True
https://cdn.discordapp.com/attachments/1056653164088139817/1056653689252761721/pllmmdiipm.exe,cdn.discordapp.com,162.159.133.233,80,US,False,18,4,0,11,93,1,1,45,3,3,38,0,0,1,0,0,0,0,0,0,True
https://github.com/CheatsAndStuff/Fortnite-Cheat-UD-EAC-BE-ByPASS/raw/main/BaseLauncher.rar,github.com,140.82.121.4,80,DE,False,10,5,0,14,91,1,1,76,3,2,0,5,0,1,0,0,0,0,0,0,True
https://vk.com/doc753927834_656162563?hash=igiGXlCKcj08di4MrLFoYXSuRAlcYLHD9OqZzI0LViw&dl=G42TGOJSG44DGNA:1672086073:i55QnKOkxe65DlppxtIaMCEyQjYAvjNNCGGKhia70s8&api=1&no_preview=1#maff2,vk.com,87.240.132.67,80,RU,False,6,1,0,22,185,1,1,120,3,1,47,0,4,1,0,1,0,0,0,0,True
http://209.141.51.132/telnetsc.sh,209.141.51.132,209.141.51.132,80,US,True,14,1,0,11,33,1,1,14,-1,4,11,0,0,0,0,0,0,0,0,0,True
https://cdn.discordapp.com/attachments/1056653164088139817/1056656803003387924/10.exe,cdn.discordapp.com,162.159.130.233,80,US,False,18,4,0,11,85,1,1,35,3,3,40,0,0,1,0,0,0,0,0,0,True
https://cdn.discordapp.com/attachments/1056653164088139817/1056653972267618324/HDSY21U.exe,cdn.discordapp.com,162.159.129.233,80,US,False,18,4,0,11,90,1,1,40,3,3,40,0,0,1,0,0,0,0,0,0,True
https://cdn.discordapp.com/attachments/1056657822928085052/1056657900224905306/zz.exe,cdn.discordapp.com,162.159.135.233,80,US,False,18,4,0,11,85,1,1,37,3,3,38,0,0,1,0,0,0,0,0,0,True
https://cdn.discordapp.com/attachments/1056653164088139817/1056653832358207609/SecurityHealthService.exe,cdn.discordapp.com,162.159.130.233,80,US,False,18,4,0,11,104,1,1,56,3,3,38,0,0,1,0,0,0,0,0,0,True
https://cdn.discordapp.com/attachments/1056653164088139817/1056653856429318154/WindowsDefenderSmarttScreen.exe,cdn.discordapp.com,162.159.130.233,80,US,False,18,4,0,11,110,1,1,62,3,3,38,0,0,1,0,0,0,0,0,0,True
https://vk.com/doc753927834_656159017?hash=x925ivagjb8nQVC4w15p0lK6X6OBVeQCDu9VAurod1H&dl=G42TGOJSG44DGNA:1672082684:VjCMWzMsA4PbxyyZ2SH9nwrrVU11kZ7VGqnQEnbvnTX&api=1&no_preview=1#setup10,vk.com,93.186.225.194,80,RU,False,6,1,0,22,187,1,1,115,3,1,54,0,4,1,0,1,0,0,0,0,True
https://crackload.net/download/GameMaker%20Studio%202.3.2.559%20Crack%20Full%20License%20Key%20Free%20(2021)%20Downloader.zip,crackload.net,104.21.48.93,80,US,False,13,2,0,8,125,1,1,76,3,5,28,0,0,1,0,0,9,0,0,0,True
https://cdn.discordapp.com/attachments/1056653164088139817/1056656826621493338/11.exe,cdn.discordapp.com,162.159.130.233,80,US,False,18,4,0,11,85,1,1,35,3,3,40,0,0,1,0,0,0,0,0,0,True
https://cdn.discordapp.com/attachments/1056653164088139817/1056656665874804836/4.exe,cdn.discordapp.com,162.159.129.233,80,US,False,18,4,0,11,84,1,1,35,3,3,39,0,0,1,0,0,0,0,0,0,True
https://cdn.discordapp.com/attachments/1056653164088139817/1056656626444157049/2.exe,cdn.discordapp.com,162.159.133.233,80,US,False,18,4,0,11,84,1,1,35,3,3,39,0,0,1,0,0,0,0,0,0,True
https://cdn.discordapp.com/attachments/1056653164088139817/1056656760615747625/7.exe,cdn.discordapp.com,162.159.133.233,80,US,False,18,4,0,11,84,1,1,35,3,3,39,0,0,1,0,0,0,0,0,0,True
https://cdn.discordapp.com/attachments/1056653164088139817/1056656737253462026/6.exe,cdn.discordapp.com,162.159.133.233,80,US,False,18,4,0,11,84,1,1,35,3,3,39,0,0,1,0,0,0,0,0,0,True
https://cdn.discordapp.com/attachments/1056653164088139817/1056656729561112676/5.exe,cdn.discordapp.com,162.159.130.233,80,US,False,18,4,0,11,84,1,1,35,3,3,39,0,0,1,0,0,0,0,0,0,True
https://cdn.discordapp.com/attachments/1056653164088139817/1056653714137555004/CR.exe,cdn.discordapp.com,162.159.135.233,80,US,False,18,4,0,11,85,1,1,37,3,3,38,0,0,1,0,0,0,0,0,0,True
https://cdn.discordapp.com/attachments/1056653164088139817/1056656605732687922/1.exe,cdn.discordapp.com,162.159.135.233,80,US,False,18,4,0,11,84,1,1,35,3,3,39,0,0,1,0,0,0,0,0,0,True
https://cdn.discordapp.com/attachments/1056653164088139817/1056656791510978630/9.exe,cdn.discordapp.com,162.159.134.233,80,US,False,18,4,0,11,84,1,1,35,3,3,39,0,0,1,0,0,0,0,0,0,True
https://cdn.discordapp.com/attachments/1056653164088139817/1056656770623344730/8.exe,cdn.discordapp.com,162.159.129.233,80,US,False,18,4,0,11,84,1,1,35,3,3,39,0,0,1,0,0,0,0,0,0,True
https://cdn.discordapp.com/attachments/1056653164088139817/1056656653866512465/3.exe,cdn.discordapp.com,162.159.130.233,80,US,False,18,4,0,11,84,1,1,35,3,3,39,0,0,1,0,0,0,0,0,0,True
https://cdn.discordapp.com/attachments/1056653164088139817/1056653953800093846/WProtecMscv.exe,cdn.discordapp.com,162.159.130.233,80,US,False,18,4,0,11,94,1,1,46,3,3,38,0,0,1,0,0,0,0,0,0,True
http://222.137.181.80:50466/i,222.137.181.80,222.137.181.80,50466,CN,True,14,1,0,1,29,1,1,5,-1,3,16,0,0,0,0,0,0,0,0,0,True
http://38.60.28.167/bns/gang123isgodloluaintgettingthesebinslikedammwtf.spc,38.60.28.167,38.60.28.167,80,HK,True,12,2,0,3,75,1,1,54,-1,4,12,0,0,0,0,0,0,0,0,0,True
http://27.215.81.35:50849/bin.sh,27.215.81.35,27.215.81.35,50849,CN,True,12,1,0,6,32,1,1,9,-1,4,14,0,0,0,0,0,0,0,0,0,True
http://38.60.28.167/bns/gang123isgodloluaintgettingthesebinslikedammwtf.arm,38.60.28.167,38.60.28.167,80,HK,True,12,2,0,3,75,1,1,54,-1,4,12,0,0,0,0,0,0,0,0,0,True
http://84.213.12.127:33470/Mozi.m,84.213.12.127,84.213.12.127,33470,NO,True,13,1,0,6,33,1,1,9,-1,4,15,0,0,0,0,0,0,0,0,0,True
http://222.141.74.96:50602/Mozi.m,222.141.74.96,222.141.74.96,50602,CN,True,13,1,0,6,33,1,1,9,-1,4,15,0,0,0,0,0,0,0,0,0,True
http://115.55.163.92:35224/i,115.55.163.92,115.55.163.92,35224,CN,True,13,1,0,1,28,1,1,5,-1,3,15,0,0,0,0,0,0,0,0,0,True
http://119.166.146.103:50700/mozi.m,119.166.146.103,119.166.146.103,50700,CN,True,15,1,0,6,35,1,1,9,-1,4,17,0,0,0,0,0,0,0,0,0,True
